"jrnID","desc","jrnTp","offsetAccID","nr","periodNumber","trDt","sourceID","accID","docRef","effDate","custSupID","invRef","bankAccNr","amount","vatID","vatDesc","vatPerc","vat_amount","vatToClaimAccID","vatToPayAccID","cs_custSupID","cs_custSupName","cs_taxRegistrationCountry","cs_custSupTp","cs_country","cs_website","cs_city","cs_bankAccNr","cs_bankIdCd","cs_telephone","cs_commerceNr","cs_streetname","cs_postalCode","cs_fax","cs_eMail","cs_taxRegIdent","cs_contact","accDesc","accTp","leadCode","leadDescription","leadReference","accountType","jrn_jrnID","jrn_desc","jrn_offsetAccID","jrn_bankAccNr","jrn_journaltype","file","fiscalYear","startDate","endDate","curCode","dateCreated","softwareDesc","companyIdent","companyName","taxRegistrationCountry","taxRegIdent","linesCount","totalDebit","totalCredit","effMonth","grootboek","dagboek"
"70","factuur met afwijkende BTW","S","1300","1:1",4,"2016-04-25","Manual entry","8010","16600006","2016-04-25","22","16700008","1111111111",-5000,"0","Geen BTW","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet binnenland laag tarief","P","30","Omzet","WOmzNohOli","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,4,"8010 - Omzet binnenland laag tarief","70 - Verkoopboek"
"70","factuur met verkeerde BTW","S","1300","0:1",5,"2016-05-05","Manual entry","1300","16600006","2016-05-05","22","16700009","1111111111",12000,"0","Geen BTW","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,5,"1300 - Debiteuren","70 - Verkoopboek"
"70","factuur met verkeerde BTW","S","1300","1:1",5,"2016-05-05","Manual entry","8020","16600006","2016-05-05","22","16700009","1111111111",-12000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet binnenland nultarief","P","30","Omzet","WOmzNohOli","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,5,"8020 - Omzet binnenland nultarief","70 - Verkoopboek"
"90","factuur met verkeerde BTW","M","1300","1:1",1,"2016-01-31","Manual entry","4900","16600006","2016-01-31","22","16900001","1111111111",2000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Werkkostenregeling","P","41","Personeelskosten","WPerWkfOwr","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,1,"4900 - Werkkostenregeling","90 - Memoriaal"
"90","factuur met verkeerde BTW","M","1300","2:1",1,"2016-01-31","Manual entry","2000","16600006","2016-01-31","22","16900001","1111111111",-2000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Vraagposten","B","22","Schulden","BSchOpaNtb","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,1,"2000 - Vraagposten","90 - Memoriaal"
"90","factuur met verkeerde BTW","M","1300","1:1",1,"2016-02-15","Manual entry","2100","16600006","2016-02-15","22","16900003","1111111111",-6000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Netto lonen","B","22","Schulden","BSchSalNet","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"2100 - Netto lonen","90 - Memoriaal"
"90","factuur met verkeerde BTW","M","1300","2:1",1,"2016-02-15","Manual entry","4000","16600006","2016-02-15","22","16900003","1111111111",10000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Bruto lonen","P","22","Schulden","WPerLesLon","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"4000 - Bruto lonen","90 - Memoriaal"
"90","factuur met verkeerde BTW","M","1300","3:1",1,"2016-02-15","Manual entry","1700","16600006","2016-02-15","22","16900003","1111111111",-4000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Loonheffingen","B","22","Schulden","BSchLheAfb","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1700 - Loonheffingen","90 - Memoriaal"
"90","Trampoline","M","1300","1:1",2,"2016-02-17","Goods delivery","3320","16600006","2016-02-17","22","16900003","1111111111",-1200,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Voorraad outdoor sports","B","13","Voorraden","BSchLheAfb","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"3320 - Voorraad outdoor sports","90 - Memoriaal"
"90","Trampoline","M","1300","1:2",2,"2016-02-17","Goods delivery","7320","16600006","2016-02-17","22","16900003","1111111111",1200,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Kostprijs verkopen outdoor sports","P","40","Kostprijs verkopen","WKprInhInh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"7320 - Kostprijs verkopen outdoor sports","90 - Memoriaal"
"90","Trampoline","M","1300","2:1",2,"2016-02-17","Goods delivery","3320","16600006","2016-02-17","22","16900003","1111111111",-2400,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Voorraad outdoor sports","B","13","Voorraden","WKprInhInh","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"3320 - Voorraad outdoor sports","90 - Memoriaal"
"90","Trampoline","M","1300","2:2",2,"2016-02-17","Goods delivery","7320","16600006","2016-02-17","22","16900003","1111111111",2400,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Kostprijs verkopen outdoor sports","P","40","Kostprijs verkopen","WKprInhInh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"7320 - Kostprijs verkopen outdoor sports","90 - Memoriaal"
"90","Energydrink","M","1300","3:1",2,"2016-02-17","Goods delivery","3330","16600006","2016-02-17","22","16900003","1111111111",-150,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Voorraad supplementen","B","13","Voorraden","WKprInhInh","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"3330 - Voorraad supplementen","90 - Memoriaal"
"90","Energydrink","M","1300","3:2",2,"2016-02-17","Goods delivery","7330","16600006","2016-02-17","22","16900003","1111111111",150,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Kostprijs verkopen supplementen","P","40","Kostprijs verkopen","WKprInhInh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"7330 - Kostprijs verkopen supplementen","90 - Memoriaal"
"90","Energydrink","M","1300","1:1",2,"2016-02-17","Goods delivery","3330","16600006","2016-02-17","21","16900003","1111111111",-5,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","21","Terrie Sport","NL","B","NL","www.terriesport.nl","Leiden","0123456789","FTSBNL2R","06 - 1234567788","32046575","Dorpsstraat 32","2317","2317","info@terriesport.nl","info@terriesport.nl","Henk Bruinstra","Voorraad supplementen","B","13","Voorraden","WKprInhInh","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"3330 - Voorraad supplementen","90 - Memoriaal"
"90","Energydrink","M","1300","1:2",2,"2016-02-17","Goods delivery","7330","16600006","2016-02-17","21","16900003","1111111111",5,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","21","Terrie Sport","NL","B","NL","www.terriesport.nl","Leiden","0123456789","FTSBNL2R","06 - 1234567788","32046575","Dorpsstraat 32","2317","2317","info@terriesport.nl","info@terriesport.nl","Henk Bruinstra","Kostprijs verkopen supplementen","P","40","Kostprijs verkopen","WKprInhInh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"7330 - Kostprijs verkopen supplementen","90 - Memoriaal"
"90","Basebal handschoen rechts","M","1300","1:1",2,"2016-02-17","Goods delivery","3320","16600006","2016-02-17","24","16900003","1111111111",-77.9,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","24","Sportmart B.V.","NL","C","NL","www.sportmart.nl","Veldhoven","0123456789","FTSBNL2R","040-666677767","32046575","Dorpstraat","5509","5509","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Ellis Renners","Voorraad outdoor sports","B","13","Voorraden","WKprInhInh","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"3320 - Voorraad outdoor sports","90 - Memoriaal"
"90","Basebal handschoen rechts","M","1300","1:2",2,"2016-02-17","Goods delivery","7320","16600006","2016-02-17","24","16900003","1111111111",77.9,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","24","Sportmart B.V.","NL","C","NL","www.sportmart.nl","Veldhoven","0123456789","FTSBNL2R","040-666677767","32046575","Dorpstraat","5509","5509","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Ellis Renners","Kostprijs verkopen outdoor sports","P","40","Kostprijs verkopen","WKprInhInh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"7320 - Kostprijs verkopen outdoor sports","90 - Memoriaal"
"90","Dartbord","M","1300","1:1",2,"2016-02-17","Goods delivery","3310","16600006","2016-02-17","25","16900003","1111111111",-31.5,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.sportmart.nl","Antwerpen","0123456789","FTSBNL2R","040-666677767","32046575","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Voorraad indoor sports","B","13","Voorraden","WKprInhInh","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"3310 - Voorraad indoor sports","90 - Memoriaal"
"90","Dartbord","M","1300","1:2",2,"2016-02-17","Goods delivery","7310","16600006","2016-02-17","25","16900003","1111111111",31.5,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.sportmart.nl","Antwerpen","0123456789","FTSBNL2R","040-666677767","32046575","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Kostprijs verkopen indoor sports","P","40","Kostprijs verkopen","WKprInhInh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"7310 - Kostprijs verkopen indoor sports","90 - Memoriaal"
"90","Dartpijlen 22 gram","M","1300","2:1",2,"2016-02-17","Goods delivery","3310","16600006","2016-02-17","25","16900003","1111111111",-16.67,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.sportmart.nl","Antwerpen","0123456789","FTSBNL2R","040-666677767","32046575","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Voorraad indoor sports","B","13","Voorraden","WKprInhInh","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"3310 - Voorraad indoor sports","90 - Memoriaal"
"90","Dartpijlen 22 gram","M","1300","2:2",2,"2016-02-17","Goods delivery","7310","16600006","2016-02-17","25","16900003","1111111111",16.67,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.sportmart.nl","Antwerpen","0123456789","FTSBNL2R","040-666677767","32046575","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Kostprijs verkopen indoor sports","P","40","Kostprijs verkopen","WKprInhInh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"7310 - Kostprijs verkopen indoor sports","90 - Memoriaal"
"90","boeking op 2 maart 2016 gemaakt","M","1300","1:1",3,"2016-03-02","Manual entry","0300","16600006","2016-03-02","25","16900008","1111111111",500,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.sportmart.nl","Antwerpen","0123456789","FTSBNL2R","040-666677767","32046575","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Gebouwen","B","11","Materiële vaste activa","BMvaBegVvp","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,3,"0300 - Gebouwen","90 - Memoriaal"
"90","boeking op 2 maart 2016 gemaakt","M","1300","2:1",3,"2016-03-02","Manual entry","2000","16600006","2016-03-02","25","16900008","1111111111",-500,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.sportmart.nl","Antwerpen","0123456789","FTSBNL2R","040-666677767","32046575","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Vraagposten","B","22","Schulden","BSchOpaNtb","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,3,"2000 - Vraagposten","90 - Memoriaal"
"90","tijdelijke correctie omzet","M","1300","1:1",2,"2016-03-03","Manual entry","8330","16600006","2016-03-03","25","16900009","1111111111",5000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.sportmart.nl","Antwerpen","0123456789","FTSBNL2R","040-666677767","32046575","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,3,"8330 - Omzet sports supplementen","90 - Memoriaal"
"90","tijdelijke correctie omzet","M","1300","2:1",2,"2016-03-03","Manual entry","1300","16600006","2016-03-03","22","16900009","1111111111",-5000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,3,"1300 - Debiteuren","90 - Memoriaal"
"90","tijdelijke correctie omzet","M","1300","1:1",2,"2016-02-26","Manual entry","4000","16600006","2016-02-26","22","16900010","1111111111",6000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Bruto lonen","P","14","Kortlopende vorderingen","WPerLesLon","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"4000 - Bruto lonen","90 - Memoriaal"
"90","tijdelijke correctie omzet","M","1300","2:1",2,"2016-02-26","Manual entry","2100","16600006","2016-02-26","22","16900010","1111111111",-6000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Netto lonen","B","14","Kortlopende vorderingen","BSchSalNet","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"2100 - Netto lonen","90 - Memoriaal"
"90","loonbelasting","M","1300","1:1",2,"2016-02-26","Manual entry","4000","16600006","2016-02-26","22","16900011","1111111111",4000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Bruto lonen","P","14","Kortlopende vorderingen","WPerLesLon","Winst & Verlies","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"4000 - Bruto lonen","90 - Memoriaal"
"90","loonbelasting","M","1300","2:1",2,"2016-02-26","Manual entry","1700","16600006","2016-02-26","22","16900011","1111111111",-4000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Loonheffingen","B","14","Kortlopende vorderingen","BSchLheAfb","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1700 - Loonheffingen","90 - Memoriaal"
"90","correctie debiteuren","M","1300","1:1",2,"2016-02-26","Manual entry","1300","16600006","2016-02-26","34","16900012","1111111111",-1000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","34","deboer grafische industrie","NL","C","NL","www.fittsport.nl","ROTTERDAM","0123456789","FTSBNL2R","073  2345678","55419755","Van Nelleweg 1","3044 BC","3044 BC","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1300 - Debiteuren","90 - Memoriaal"
"90","correctie debiteuren","M","1300","2:1",2,"2016-02-26","Manual entry","1600","16600006","2016-02-26","11","16900012","1111111111",1000,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","11","Mijn Magazijn B.V.","NL","S","NL","www.fittsport.nl","'S-GRAVENHAGE","0123456789","FTSBNL2R","070  3559269","271376310000","Westduinweg 262","2583AK","2583AK","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Crediteuren","B","22","Schulden","BSchCreHac","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1600 - Crediteuren","90 - Memoriaal"
"90","correctie","M","1300","1:1",4,"2016-04-24","Manual entry","1600","16600006","2016-04-24","1","16900013","1111111111",500,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","1","ABC Producten & Diensten B.V.","NL","B","NL","www.fittsport.nl","'S-GRAVENHAGE","0123456789","FTSBNL2R","070  3559269","271376310000","Westduinweg 262","2583AK","2583AK","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Karin Ballegooier","Crediteuren","B","22","Schulden","BSchCreHac","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,4,"1600 - Crediteuren","90 - Memoriaal"
"90","correctie","M","1300","2:1",4,"2016-04-24","Manual entry","1300","16600006","2016-04-24","25","16900013","1111111111",-500,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","070  3559269","271376310000","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,4,"1300 - Debiteuren","90 - Memoriaal"
"90","vraagpost","M","1300","1:1",4,"2016-04-25","Manual entry","2000","16600006","2016-04-25","25","16900014","1111111111",834,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","070  3559269","271376310000","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Vraagposten","B","22","Schulden","BSchOpaNtb","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,4,"2000 - Vraagposten","90 - Memoriaal"
"90","vraagpost","M","1300","2:1",4,"2016-04-25","Manual entry","2100","16600006","2016-04-25","25","16900014","1111111111",-834,"20","BTW 0% (alleen grondslag)","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","070  3559269","271376310000","Boomsteenseweg 755","2610","2610","informatie@sportmartbv.nl","informatie@sportmartbv.nl","Urbanus Servranckx","Netto lonen","B","22","Schulden","BSchSalNet","Balans","90","Memoriaal","1300","1111111111","Memoriaal","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,4,"2100 - Netto lonen","90 - Memoriaal"
